b2b,is_home,pp_boost,ai_factor,player_id,prob_goal,prob_shot,opp_sv_pct,prob_point,pp_reliance,prob_assist,toi_minutes,games_played,goals_per_game,shots_per_game,algo_score_goal,algo_score_shot,fatigue_penalty,points_per_game,assists_per_game,sh_pct_regression,label_goal,label_assist,label_point,label_shot,game_id,date,l5_hot,l5_cold,l5_goal,l5_shot,l5_point,l5_assist,l5_l5_pts,l5_l5_goals,l5_l5_shots,l5_toi_drop_factor,l5_sh_pct_regression,l5_days_since_last_game,h2h_goal,h2h_shot,h2h_games,h2h_point,pp_share,opp_pk_l10_est,opp_tsh_per_game,opp_penalty_volume,l5_max_gap_surge,l5_toi_drop_penalty,l5_m5_m10_regression
False,1,1.019,1.4,8476453,9.0,77.4,0.873,27.1,0.0,24.8,0.0,68,0.588,3.1,9,77,1.0,1.779,1.191,1.09,1,1,1,1,2025021192,2026-04-02T23:00:00+00:00,False,True,0.7,1.289,0.787,0.84,7.0,2.0,20.0,,1.09,2.0,0.85,1.4,2.0,0.8,0.152,0.6923,2.95,0.982,1.0,1.0,1.08
False,1,1.02,1.4,8477404,11.0,73.1,0.873,24.4,0.0,19.5,0.0,74,0.486,2.6,11,73,1.0,1.095,0.608,0.88,0,1,1,1,2025021192,2026-04-02T23:00:00+00:00,True,False,1.5,1.057,1.5,1.316,9.0,5.0,14.0,,0.879,2.0,0.8,1.4,2.0,0.8,0.16,0.6923,2.95,0.982,1.0,1.0,1.0
False,0,1.012,1.4,8471675,3.3,39.9,0.9,10.1,0.0,10.4,0.0,63,0.444,2.4,3,39,1.0,1.063,0.619,1.12,0,0,0,0,2025021192,2026-04-02T23:00:00+00:00,False,False,0.7,1.092,0.94,1.5,5.0,0.0,13.0,,1.121,2.0,0.8,0.8,2.0,0.8,0.233,0.7916,3.09,1.032,1.0,0.5,1.0
False,0,1.005,1.4,8471215,11.7,40.4,0.9,29.2,0.0,16.8,0.0,51,0.294,2.6,11,40,1.0,1.039,0.745,0.95,0,0,0,0,2025021192,2026-04-02T23:00:00+00:00,False,False,1.36,0.7,1.155,1.074,6.0,2.0,9.0,,0.95,2.0,1.4,1.142,2.0,1.4,0.087,0.7916,3.09,1.032,1.0,1.0,1.0
False,0,1.003,1.3,8481618,7.0,32.9,0.94,12.3,0.0,5.6,0.0,34,0.324,1.4,7,32,1.0,0.647,0.324,1.05,1,0,1,0,2025021195,2026-04-02T23:00:00+00:00,False,True,0.7,1.275,0.7,0.7,2.0,1.0,9.0,,1.053,2.0,1.0,1.0,0.0,1.0,0.084,0.8128,3.04,1.013,1.0,1.0,1.0
False,1,1.028,1.4,8478178,3.6,55.3,0.873,20.5,0.0,18.1,0.0,67,0.299,2.9,3,55,1.0,0.985,0.687,1.0,0,0,0,0,2025021192,2026-04-02T23:00:00+00:00,False,False,0.7,1.186,1.015,1.165,5.0,1.0,17.0,,1.0,2.0,0.8,0.8,2.0,1.015,0.221,0.6923,2.95,0.982,1.0,1.0,1.0
False,0,1.009,1.4,8475810,6.0,71.6,0.9,18.8,0.0,17.2,0.0,67,0.403,2.6,5,71,1.0,0.91,0.507,1.06,0,1,1,0,2025021192,2026-04-02T23:00:00+00:00,False,False,0.7,1.066,1.098,1.5,5.0,1.0,14.0,,1.057,3.0,0.8,1.4,2.0,0.8,0.176,0.7916,3.09,1.032,1.0,1.0,1.08
False,1,1.013,1.4,8478519,4.6,11.8,0.873,11.8,0.0,9.7,0.0,66,0.303,1.8,4,11,1.0,0.742,0.439,1.0,1,0,1,1,2025021192,2026-04-02T23:00:00+00:00,False,True,0.7,0.7,0.7,0.7,1.0,1.0,6.0,,1.0,2.0,0.8,0.8,2.0,0.8,0.067,0.6923,2.95,0.982,1.0,1.0,1.08
False,0,1.005,1.4,8480980,4.4,22.3,0.9,8.7,0.0,4.7,0.0,75,0.187,1.4,4,22,1.0,0.387,0.2,1.0,0,0,0,0,2025021192,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.7916,3.09,1.032,,,
False,1,0.997,1.3,8482702,6.9,46.1,0.893,8.3,0.0,5.5,0.0,74,0.203,2.0,6,46,1.0,0.459,0.257,1.0,1,0,1,1,2025021197,2026-04-02T23:00:00+00:00,False,False,0.987,1.391,0.871,0.779,2.0,1.0,14.0,,1.0,2.0,1.4,0.8,3.0,0.8,0.036,0.8791,2.77,0.924,1.0,1.0,1.08
False,0,1.005,1.4,8478569,4.2,22.4,0.9,8.2,0.0,4.2,0.0,61,0.18,1.4,4,22,1.0,0.361,0.18,1.0,0,0,0,0,2025021192,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.7916,3.09,1.032,,,
False,1,0.997,1.3,8476921,3.6,24.3,0.893,8.4,0.0,5.0,0.0,71,0.155,1.5,3,24,1.0,0.352,0.197,1.0,1,0,1,0,2025021197,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.8791,2.77,0.924,,,
False,0,1.003,1.1,8482705,2.2,18.0,0.913,8.5,0.0,6.3,0.0,74,0.108,1.7,2,17,1.0,0.446,0.338,1.0,0,0,0,0,2025021197,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.7638,2.84,0.946,,,
False,1,0.997,1.3,8482100,3.0,27.4,0.893,8.7,0.0,6.0,0.0,73,0.137,1.6,2,27,1.0,0.397,0.26,1.0,1,0,1,0,2025021197,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.074,0.8791,2.77,0.924,,,
False,0,1.003,1.1,8477497,3.5,17.7,0.913,9.3,0.0,6.0,0.0,71,0.169,1.7,3,17,1.0,0.493,0.324,1.0,0,0,0,0,2025021197,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.029,0.7638,2.84,0.946,,,
False,0,1.003,1.1,8478856,3.8,23.8,0.913,9.7,0.0,6.1,0.0,64,0.188,2.0,3,23,1.0,0.516,0.328,1.0,0,0,0,0,2025021197,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.065,0.7638,2.84,0.946,,,
False,1,0.997,1.3,8480817,2.0,30.5,0.893,10.4,0.0,8.9,0.0,66,0.091,1.7,1,30,1.0,0.485,0.394,1.0,0,1,1,0,2025021197,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.02,0.8791,2.77,0.924,,,
False,0,1.003,1.1,8476432,3.6,7.4,0.913,6.7,0.0,5.4,0.0,60,0.183,1.9,3,7,1.0,0.567,0.383,1.0,0,1,1,0,2025021197,2026-04-02T23:00:00+00:00,False,True,1.091,0.737,0.706,0.7,2.0,1.0,7.0,,1.0,2.0,0.8,0.8,2.0,0.8,0.035,0.7638,2.84,0.946,1.0,1.0,1.08
False,1,0.995,1.2,8477931,1.3,34.1,0.893,3.2,0.0,3.3,0.0,14,0.0,1.9,1,34,1.0,0.136,0.136,1.0,0,0,0,0,2025021193,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.8394,3.49,1.164,,,
False,1,0.995,1.2,8482131,1.2,35.6,0.893,2.9,0.0,2.6,0.0,34,0.0,2.0,1,35,1.0,0.118,0.118,1.0,0,0,0,0,2025021193,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.8394,3.49,1.164,,,
False,1,0.997,1.3,8480336,2.1,43.8,0.893,7.2,0.0,5.3,0.0,74,0.095,2.2,2,43,1.0,0.324,0.23,1.0,0,0,0,1,2025021197,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.8791,2.77,0.924,,,
False,1,0.996,1.3,8478427,4.9,37.7,0.893,15.9,0.0,15.0,0.0,74,0.338,2.4,4,37,1.0,1.014,0.676,1.03,0,1,1,0,2025021197,2026-04-02T23:00:00+00:00,False,True,0.7,0.998,0.789,0.888,4.0,1.0,12.0,,1.034,2.0,0.8,0.8,3.0,0.8,0.127,0.8791,2.77,0.924,1.0,1.0,1.08
False,1,0.995,1.3,8476906,10.5,27.7,0.893,18.7,0.0,10.6,0.0,48,0.271,2.2,10,27,1.0,0.958,0.688,0.91,0,1,1,0,2025021197,2026-04-02T23:00:00+00:00,False,False,1.5,0.914,1.043,0.7,5.0,3.0,10.0,,0.912,2.0,1.4,0.8,2.0,1.043,0.168,0.8791,2.77,0.924,1.0,1.0,1.0
False,1,0.995,1.3,8477940,10.1,74.1,0.893,31.0,0.0,18.0,0.0,74,0.324,2.5,10,74,1.0,0.865,0.541,0.91,0,0,0,0,2025021197,2026-04-02T23:00:00+00:00,True,False,1.5,1.353,1.5,1.48,8.0,4.0,17.0,,0.91,2.0,1.028,1.194,3.0,1.4,0.164,0.8791,2.77,0.924,1.0,1.0,1.0
False,1,0.994,1.3,8480830,12.2,37.7,0.893,27.5,0.0,14.0,0.0,74,0.365,2.5,12,37,1.0,0.865,0.5,1.0,1,0,1,0,2025021197,2026-04-02T23:00:00+00:00,False,False,1.096,0.955,1.156,1.2,5.0,2.0,12.0,,1.0,2.0,1.4,0.8,3.0,1.4,0.182,0.8791,2.77,0.924,1.0,1.0,1.0
False,0,1.003,1.1,8478460,3.5,34.4,0.913,11.7,0.0,10.4,0.0,68,0.309,3.4,3,34,1.0,1.147,0.838,1.0,0,0,0,0,2025021197,2026-04-02T23:00:00+00:00,False,True,0.7,0.7,0.7,0.7,3.0,1.0,12.0,,1.0,2.0,0.8,1.066,3.0,0.8,0.092,0.7638,2.84,0.946,1.0,1.0,1.08
False,0,1.006,1.1,8480893,4.9,31.7,0.913,19.4,0.0,14.0,0.0,69,0.377,2.9,4,31,1.0,0.913,0.536,1.03,0,0,0,0,2025021197,2026-04-02T23:00:00+00:00,False,False,0.7,0.893,1.095,1.492,5.0,1.0,13.0,,1.034,2.0,0.885,0.915,3.0,1.095,0.181,0.7638,2.84,0.946,1.0,1.0,1.0
False,1,0.997,1.3,8482809,4.1,53.8,0.893,8.7,0.0,6.2,0.0,74,0.284,2.2,4,53,1.0,0.608,0.324,1.0,0,1,1,0,2025021197,2026-04-02T23:00:00+00:00,False,True,0.705,1.103,0.7,0.7,2.0,1.0,12.0,,1.0,2.0,0.8,1.072,3.0,0.8,0.055,0.8791,2.77,0.924,1.0,1.0,1.08
False,0,1.006,1.1,8475745,6.1,5.2,0.913,14.3,0.0,7.1,0.0,75,0.24,1.7,6,5,1.0,0.747,0.507,1.0,0,0,0,0,2025021197,2026-04-02T23:00:00+00:00,False,True,0.833,0.7,0.7,0.7,1.0,1.0,1.0,,1.0,2.0,1.389,0.8,3.0,1.4,0.167,0.7638,2.84,0.946,1.0,1.0,1.08
False,0,1.004,1.1,8484166,5.1,32.4,0.913,15.7,0.0,7.9,0.0,75,0.293,2.7,5,32,1.0,0.733,0.44,1.0,0,0,0,0,2025021197,2026-04-02T23:00:00+00:00,False,False,0.7,0.905,0.818,0.909,3.0,1.0,12.0,,1.0,2.0,1.136,1.005,3.0,1.364,0.111,0.7638,2.84,0.946,1.0,1.0,1.08
False,1,0.997,1.3,8475791,3.0,19.4,0.893,8.6,0.0,10.5,0.0,74,0.203,1.7,3,19,1.0,0.541,0.338,1.05,0,1,1,0,2025021197,2026-04-02T23:00:00+00:00,False,True,0.7,0.94,0.74,1.184,2.0,0.0,8.0,,1.048,2.0,0.8,0.8,3.0,0.8,0.055,0.8791,2.77,0.924,1.0,1.0,1.08
False,1,0.997,1.3,8482093,7.3,59.7,0.893,20.4,0.0,16.6,0.0,66,0.455,3.2,7,59,1.0,0.939,0.485,1.0,0,1,1,0,2025021197,2026-04-02T23:00:00+00:00,True,False,0.88,1.131,1.277,1.5,6.0,2.0,18.0,,1.0,2.0,0.8,0.8,3.0,0.8,0.102,0.8791,2.77,0.924,1.0,1.0,1.0
False,1,1.013,1.4,8482655,2.1,23.6,0.873,8.5,0.0,6.9,0.0,72,0.097,1.4,2,23,1.0,0.375,0.278,1.0,0,0,0,0,2025021192,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.6923,2.95,0.982,,,
False,1,0.997,1.3,8480762,4.7,19.0,0.893,7.2,0.0,2.6,0.0,60,0.2,1.3,4,18,1.0,0.3,0.1,1.0,0,0,0,0,2025021197,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.8791,2.77,0.924,,,
False,1,0.995,1.2,8482107,1.2,22.5,0.893,6.3,0.0,6.5,0.0,10,0.0,1.5,1,22,1.0,0.3,0.3,1.0,0,0,0,0,2025021193,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.8394,3.49,1.164,,,
False,1,1.013,1.4,8480995,3.7,20.1,0.873,8.1,0.0,4.5,0.0,67,0.164,1.3,3,20,1.0,0.328,0.164,1.0,0,0,0,0,2025021192,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.6923,2.95,0.982,,,
False,1,1.013,1.4,8477426,3.2,18.2,0.873,7.5,0.0,4.5,0.0,43,0.14,1.2,3,18,1.0,0.302,0.163,1.0,0,0,0,0,2025021192,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.034,0.6923,2.95,0.982,,,
False,1,1.013,1.4,8476878,2.7,20.1,0.873,6.4,0.0,3.7,0.0,67,0.119,1.3,2,20,1.0,0.254,0.134,1.0,1,0,1,0,2025021192,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.6923,2.95,0.982,,,
False,0,1.005,1.4,8481725,1.8,15.2,0.9,3.6,0.0,1.8,0.0,52,0.077,1.2,1,15,1.0,0.154,0.077,1.0,0,0,0,0,2025021192,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.7916,3.09,1.032,,,
False,0,1.008,1.2,8477956,5.2,47.2,0.88,34.5,0.0,27.2,0.0,70,0.414,3.5,5,47,1.0,1.357,0.943,1.05,0,1,1,1,2025021193,2026-04-02T23:00:00+00:00,True,False,0.7,0.926,1.326,1.5,9.0,1.0,16.0,,1.046,2.0,0.8,0.868,2.0,1.105,0.198,0.8046,3.36,1.122,1.0,1.0,1.0
False,1,0.989,1.2,8479314,13.6,64.9,0.893,27.4,0.0,17.0,0.0,27,0.481,3.1,13,64,1.0,1.148,0.667,0.93,0,0,0,0,2025021193,2026-04-02T23:00:00+00:00,True,False,1.5,1.106,1.394,1.2,8.0,4.0,17.0,,0.933,2.0,1.0,1.0,0.0,1.0,0.219,0.8394,3.49,1.164,1.0,1.0,1.0
False,0,1.009,1.2,8479987,8.5,15.8,0.88,16.6,0.0,9.9,0.0,74,0.459,2.2,8,15,1.0,0.851,0.392,1.07,0,0,0,1,2025021193,2026-04-02T23:00:00+00:00,False,True,0.7,0.7,0.7,1.021,2.0,0.0,7.0,,1.072,2.0,1.088,0.897,2.0,1.175,0.225,0.8046,3.36,1.122,1.0,1.0,1.08
False,0,1.008,1.2,8478401,10.6,39.2,0.88,21.5,0.0,14.6,0.0,72,0.389,1.7,10,39,1.0,0.833,0.444,0.89,0,0,0,0,2025021193,2026-04-02T23:00:00+00:00,True,False,1.5,1.394,1.5,1.5,9.0,5.0,12.0,,0.885,2.0,1.0,1.0,0.0,1.0,0.193,0.8046,3.36,1.122,1.0,1.0,1.0
False,1,0.997,1.3,8473533,10.7,38.8,0.893,7.4,0.0,3.3,0.0,71,0.268,1.4,10,38,1.0,0.451,0.183,0.97,0,1,1,0,2025021197,2026-04-02T23:00:00+00:00,False,False,1.495,1.004,0.888,0.7,2.0,2.0,7.0,,0.967,2.0,1.246,1.4,3.0,0.8,0.076,0.8791,2.77,0.924,1.0,1.0,1.0
False,0,1.003,1.3,8476479,2.3,15.6,0.94,6.4,0.0,4.1,0.0,68,0.074,1.2,2,15,1.0,0.235,0.162,1.0,0,0,0,0,2025021195,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.8128,3.04,1.013,,,
False,0,1.004,1.2,8479325,4.3,23.4,0.88,15.5,0.0,13.1,0.0,63,0.175,1.7,4,23,1.0,0.921,0.746,0.96,0,0,0,0,2025021193,2026-04-02T23:00:00+00:00,False,False,1.5,1.308,1.086,0.804,5.0,2.0,11.0,,0.957,2.0,0.8,0.8,2.0,0.8,0.044,0.8046,3.36,1.122,1.0,1.0,1.08
False,0,1.004,1.2,8478042,8.1,35.6,0.88,16.5,0.0,13.7,0.0,63,0.381,2.6,8,35,1.0,0.794,0.413,0.85,0,0,0,0,2025021193,2026-04-02T23:00:00+00:00,True,False,1.5,1.076,1.5,1.5,9.0,5.0,14.0,,0.852,2.0,0.8,0.8,2.0,0.8,0.088,0.8046,3.36,1.122,1.0,1.0,1.0
False,0,1.006,1.2,8477496,4.0,43.8,0.88,9.9,0.0,4.1,0.0,62,0.274,1.7,4,43,1.0,0.758,0.484,0.91,0,0,0,0,2025021193,2026-04-02T23:00:00+00:00,True,False,1.5,1.5,1.319,0.7,5.0,4.0,14.0,,0.91,2.0,1.0,1.0,0.0,1.0,0.157,0.8046,3.36,1.122,1.0,0.5,1.0
False,1,0.995,1.2,8477409,13.8,56.6,0.893,13.9,0.0,7.4,0.0,72,0.319,2.4,13,56,1.0,0.736,0.417,0.94,0,0,0,0,2025021193,2026-04-02T23:00:00+00:00,False,False,1.5,1.152,1.087,0.7,4.0,3.0,14.0,,0.942,2.0,1.4,1.029,2.0,0.8,0.103,0.8394,3.49,1.164,1.0,1.0,1.08
False,1,0.992,1.2,8477495,1.8,15.4,0.893,17.3,0.0,14.4,0.0,48,0.125,1.7,1,15,1.0,0.604,0.479,1.02,0,0,0,0,2025021193,2026-04-02T23:00:00+00:00,True,False,0.7,0.7,1.5,1.5,5.0,0.0,5.0,,1.018,2.0,1.0,1.0,0.0,1.0,0.154,0.8394,3.49,1.164,1.0,1.0,1.0
False,1,0.995,1.2,8480185,3.1,22.5,0.893,9.2,0.0,6.5,0.0,65,0.138,1.5,3,22,1.0,0.415,0.277,1.0,0,0,0,0,2025021193,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.023,0.8394,3.49,1.164,,,
False,1,0.995,1.2,8482713,2.6,38.6,0.893,8.1,0.0,5.8,0.0,69,0.116,2.1,2,38,1.0,0.362,0.246,1.0,1,0,1,0,2025021193,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.086,0.8394,3.49,1.164,,,
False,1,0.995,1.2,8478421,4.4,17.8,0.893,8.0,0.0,3.8,0.0,70,0.2,1.3,4,17,1.0,0.357,0.157,1.0,0,1,1,0,2025021193,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.8394,3.49,1.164,,,
False,0,1.004,1.2,8476854,1.3,17.7,0.88,8.0,0.0,7.0,0.0,61,0.066,1.5,1,17,1.0,0.393,0.328,1.0,0,0,0,1,2025021193,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.023,0.8046,3.36,1.122,,,
False,1,0.995,1.2,8478055,1.2,18.7,0.893,7.1,0.0,6.8,0.0,73,0.027,1.4,1,18,1.0,0.342,0.315,1.0,0,0,0,0,2025021193,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.8394,3.49,1.164,,,
False,1,0.995,1.2,8477935,4.6,21.6,0.893,17.5,0.0,14.4,0.0,71,0.352,2.6,4,21,1.0,0.789,0.437,1.06,1,0,1,1,2025021193,2026-04-02T23:00:00+00:00,True,False,0.7,0.7,1.268,1.5,5.0,0.0,9.0,,1.061,2.0,0.8,0.8,2.0,0.8,0.104,0.8394,3.49,1.164,1.0,1.0,1.0
False,0,1.004,1.2,8483489,2.7,17.4,0.88,7.5,0.0,7.9,0.0,75,0.213,1.4,2,17,1.0,0.44,0.227,1.05,1,0,1,0,2025021193,2026-04-02T23:00:00+00:00,False,False,0.7,0.981,0.909,1.5,2.0,0.0,7.0,,1.052,2.0,0.8,1.051,2.0,0.8,0.019,0.8046,3.36,1.122,1.0,1.0,1.0
False,1,0.997,1.3,8478970,1.2,21.8,0.893,5.7,0.0,5.2,0.0,67,0.03,1.4,1,21,1.0,0.254,0.224,1.0,0,0,0,0,2025021197,2026-04-02T23:00:00+00:00,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,0.0,0.8791,2.77,0.924,,,
False,0,1.002,1.3,8482097,11.1,53.1,0.887,27.0,0.0,14.2,0.0,75,0.24,2.3,11,53,1.0,0.653,0.413,1.0,0,0,0,0,2025021191,2026-04-02T23:00:00+00:00,True,False,1.5,1.5,1.5,1.452,5.0,2.0,19.0,,1.0,2.0,1.4,0.888,2.0,1.4,0.083,0.7957,2.92,0.973,1.0,1.0,1.0
False,1,0.989,1.3,8481596,4.4,26.9,0.867,9.8,0.0,5.7,0.0,64,0.297,2.2,4,26,1.0,0.609,0.312,1.0,1,0,1,1,2025021191,2026-04-02T23:00:00+00:00,False,True,0.7,0.7,0.7,0.7,1.0,1.0,7.0,,1.0,2.0,1.0,1.0,0.0,1.0,0.064,0.9399,2.77,0.924,1.0,1.0,1.08
False,0,1.002,1.3,8484145,4.2,40.1,0.887,20.5,0.0,9.0,0.0,58,0.172,1.7,4,40,1.0,0.621,0.448,0.95,0,0,0,0,2025021191,2026-04-02T23:00:00+00:00,True,False,1.5,1.184,1.289,0.892,4.0,2.0,10.0,,0.951,2.0,0.8,1.184,2.0,1.4,0.027,0.7957,2.92,0.973,1.0,1.0,1.0
False,0,1.003,1.3,8482659,1.8,16.8,0.887,6.7,0.0,2.7,0.0,75,0.307,2.1,1,16,1.0,0.627,0.32,0.99,0,0,0,0,2025021191,2026-04-02T23:00:00+00:00,False,True,0.7,0.7,0.7,0.7,1.0,1.0,5.0,,0.986,2.0,0.8,0.938,2.0,1.4,0.188,0.7957,2.92,0.973,1.0,0.5,1.0
False,1,0.976,1.3,8481528,3.8,63.4,0.867,14.3,0.0,6.0,0.0,74,0.338,2.4,3,63,1.0,0.703,0.365,1.03,1,0,1,1,2025021191,2026-04-02T23:00:00+00:00,False,True,0.7,0.92,0.7,0.7,1.0,1.0,11.0,,1.028,2.0,0.8,1.4,2.0,1.4,0.222,0.9399,2.77,0.924,1.0,1.0,1.0
False,0,1.005,1.3,8475722,8.2,36.2,0.887,10.4,0.0,5.0,0.0,56,0.393,2.1,8,36,1.0,0.696,0.304,1.0,0,0,0,0,2025021191,2026-04-02T23:00:00+00:00,False,True,1.018,1.053,0.7,0.7,2.0,2.0,11.0,,1.0,2.0,1.0,1.0,0.0,1.0,0.279,0.7957,2.92,0.973,1.0,1.0,1.0
False,0,0.992,1.0,8475753,2.8,6.4,0.907,7.7,0.0,3.6,0.0,72,0.167,1.8,2,6,1.0,0.486,0.319,1.03,0,0,0,0,2025021196,2026-04-02T23:00:00+00:00,False,True,0.7,0.7,0.7,0.7,1.0,0.0,6.0,,1.027,2.0,1.4,0.916,3.0,1.4,0.04,0.8996,3.04,1.014,1.0,1.0,1.0
False,1,1.005,1.0,8484387,1.3,11.4,0.873,5.7,0.0,5.0,0.0,73,0.219,1.9,1,11,1.0,0.548,0.329,1.03,0,0,0,1,2025021196,2026-04-02T23:00:00+00:00,False,False,0.7,0.7,1.095,1.5,3.0,0.0,6.0,,1.034,2.0,1.0,1.0,0.0,1.0,0.123,0.7023,2.61,0.869,1.0,0.5,1.08
False,1,1.004,1.0,8480220,5.1,20.4,0.873,12.5,0.0,7.3,0.0,74,0.23,1.6,5,20,1.0,0.568,0.338,0.97,0,0,0,0,2025021196,2026-04-02T23:00:00+00:00,True,False,1.5,1.158,1.41,1.184,4.0,2.0,9.0,,0.967,2.0,1.0,1.0,0.0,1.0,0.091,0.7023,2.61,0.869,1.0,1.0,1.0
False,1,1.004,1.0,8477989,4.8,24.6,0.873,14.3,0.0,10.7,0.0,73,0.219,1.9,4,24,1.0,0.63,0.411,0.96,0,1,1,0,2025021196,2026-04-02T23:00:00+00:00,True,False,1.5,1.043,1.5,1.46,5.0,2.0,10.0,,0.957,2.0,1.0,1.0,0.0,1.0,0.092,0.7023,2.61,0.869,1.0,1.0,1.0
False,1,1.004,1.0,8480015,8.1,60.5,0.873,15.3,0.0,7.8,0.0,74,0.365,2.8,8,60,1.0,0.649,0.284,1.0,0,1,1,0,2025021196,2026-04-02T23:00:00+00:00,True,False,1.5,1.43,1.5,1.5,6.0,3.0,20.0,,1.0,2.0,1.0,1.0,0.0,1.0,0.091,0.7023,2.61,0.869,1.0,1.0,1.0
False,0,0.992,1.0,8481542,1.5,45.8,0.907,16.2,0.0,13.2,0.0,74,0.122,2.3,1,45,1.0,0.716,0.595,1.05,0,1,1,0,2025021196,2026-04-02T23:00:00+00:00,True,False,0.7,1.5,1.5,1.5,6.0,0.0,18.0,,1.047,2.0,1.0,1.0,0.0,1.0,0.039,0.8996,3.04,1.014,1.0,1.0,1.0
False,0,0.992,1.0,8474141,3.5,45.8,0.907,18.5,0.0,14.0,0.0,59,0.22,2.6,3,45,1.0,0.797,0.576,1.0,1,1,1,0,2025021196,2026-04-02T23:00:00+00:00,True,False,0.908,1.311,1.5,1.5,6.0,1.0,17.0,,1.0,2.0,1.0,1.0,0.0,1.0,0.049,0.8996,3.04,1.014,1.0,1.0,1.0
False,1,1.011,1.0,8481533,3.4,24.6,0.873,15.7,0.0,13.2,0.0,74,0.311,2.1,3,24,1.0,0.811,0.5,1.0,0,1,1,0,2025021196,2026-04-02T23:00:00+00:00,True,False,0.7,0.949,1.233,1.5,5.0,1.0,10.0,,1.0,2.0,1.0,1.0,0.0,1.0,0.242,0.7023,2.61,0.869,1.0,1.0,1.0
False,0,0.98,1.0,8477946,6.8,39.0,0.907,12.9,0.0,6.8,0.0,67,0.448,3.0,6,38,1.0,0.866,0.418,1.0,0,0,0,1,2025021196,2026-04-02T23:00:00+00:00,False,False,0.893,0.995,0.924,0.957,4.0,2.0,15.0,,1.0,2.0,1.0,1.0,0.0,1.0,0.26,0.8996,3.04,1.014,1.0,1.0,1.0
False,0,1.002,1.3,8480064,4.3,21.5,0.887,11.5,0.0,9.1,0.0,37,0.27,1.5,4,21,1.0,0.73,0.459,1.07,0,0,0,0,2025021191,2026-04-02T23:00:00+00:00,False,True,0.7,1.076,0.7,0.871,2.0,0.0,8.0,,1.073,2.0,1.0,1.0,0.0,1.0,0.084,0.7957,2.92,0.973,1.0,1.0,1.0
